Type;Fuel;Segment;Euro Standart;Road Slope;Load;Alpha;Beta;Gamma;Delta;Epsilon;Zita;Hta;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;-0.04;0.00;-0.00543317639401337;0.529833861816741;-2.43806867261886;4.67258741348997;0.00350828405041005;-0.019541417471187;0.0535305867454402;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;-0.04;0.5;-0.00327657182876746;0.316487886011128;-1.5118752153971;2.80953326392647;0.00201013342972727;-0.0118364360718112;0.0324026898532053;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;-0.04;1.00;-0.0037619580996539;0.367944625760169;-1.71125534266151;3.12890642408898;0.0022344687239265;-0.0132394762830627;0.0377570069246757;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;0.00;0.00;0.0139572769706432;0.146601979132888;2.08482091575266;6.95338825955451;0.00251666206308952;-0.0137992172809381;0.15050989505254;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;0.00;0.5;0.0257275708828378;0.614411810529467;-1.68839423860227;8.00168839643845;0.00432661115779105;-0.0216630220970197;0.104909446059445;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;0.00;1.00;0.0441498171939114;1.48946868713258;-5.38111721105387;10.2932360401114;0.00677094684875646;-0.0214011434957781;0.0763267317751294;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;0.04;0.00;0.0155394148088235;0.0754963387527559;13.3234908463255;0.814154607426832;0.000659294335175885;0.023983085624397;0.211401617650189;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;0.04;0.5;0.105205000331145;-0.622043141360125;19.2926145374296;11.844758503033;0.00394785468360602;-0.0182908217308288;0.425605081515339;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro V;0.04;1.00;0.108907916723866;0.440927811073818;-1.27087691655291;1.54503880955951;0.00348999772673772;-0.00464220030873386;0.00509436718452877;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;-0.04;0.00;-0.00570234797906298;0.551667895479139;-2.52273052673087;4.93165856997255;0.00362941474343338;-0.0202724190423831;0.0566597954747659;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;-0.04;0.5;-0.00330251207912428;0.316693126455886;-1.50290899671145;2.83060446974457;0.00200811978623174;-0.0118388722743993;0.0328479918665966;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;-0.04;1.00;-0.00378293652966192;0.367285346694355;-1.71525591433122;3.16513688037405;0.0022319670002593;-0.0133226225186391;0.0380549684457562;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;0.00;0.00;0.0115005484170903;0.143026238533471;1.69700272124872;5.87567270809486;0.00216590025197487;-0.011314346200409;0.124668661746423;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;0.00;0.5;0.021430854256332;0.560699488294207;-1.68153615279497;6.82475503164633;0.00377881416100213;-0.0184000427426823;0.0846290624666769;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;0.00;1.00;0.0430944477492184;1.50770311190528;-5.40903498444434;10.5990827237215;0.00687670154674135;-0.0221247330651829;0.0801500744302701;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;0.04;0.00;0.0164110099296447;0.0267097991371358;12.3163262027992;1.77400482562356;0.000756886534438023;0.0194151018156699;0.207300973406907;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;0.04;0.5;0.0901571378323858;-0.485029001168852;18.9276651848562;10.4639234111822;0.00345094529987287;-0.011691122486351;0.400903663479967;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI A/B/C;0.04;1.00;0.0514782619973625;-0.159588206145556;1.90092762596023;3.21421054008373;0.00163884769602567;-0.0103545326902787;0.064477594961451;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;-0.04;0.00;-0.00570234797906298;0.551667895479139;-2.52273052673087;4.93165856997255;0.00362941474343338;-0.0202724190423831;0.0566597954747659;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;-0.04;0.5;-0.00330251207912428;0.316693126455886;-1.50290899671145;2.83060446974457;0.00200811978623174;-0.0118388722743993;0.0328479918665966;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;-0.04;1.00;-0.00378293652966192;0.367285346694355;-1.71525591433122;3.16513688037405;0.0022319670002593;-0.0133226225186391;0.0380549684457562;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;0.00;0.00;0.0115005484170903;0.143026238533471;1.69700272124872;5.87567270809486;0.00216590025197487;-0.011314346200409;0.124668661746423;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;0.00;0.5;0.021430854256332;0.560699488294207;-1.68153615279497;6.82475503164633;0.00377881416100213;-0.0184000427426823;0.0846290624666769;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;0.00;1.00;0.0430944477492184;1.50770311190528;-5.40903498444434;10.5990827237215;0.00687670154674135;-0.0221247330651829;0.0801500744302701;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;0.04;0.00;0.0164110099296447;0.0267097991371358;12.3163262027992;1.77400482562356;0.000756886534438023;0.0194151018156699;0.207300973406907;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;0.04;0.5;0.0901571378323858;-0.485029001168852;18.9276651848562;10.4639234111822;0.00345094529987287;-0.011691122486351;0.400903663479967;;;;;;
heavyCommercial;Diesel;rigid20a26;Euro VI D/E;0.04;1.00;0.0514782619973625;-0.159588206145556;1.90092762596023;3.21421054008373;0.00163884769602567;-0.0103545326902787;0.064477594961451;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;-0.04;0.00;0.0000919469143319019;-0.025910475178942;2.0738375523449;11.5867220038195;0.0000512121987648376;0.00653339014667905;0.0888785767979717;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;-0.04;0.5;0.0000674056413011178;-0.0173531347584567;1.24101760666462;5.27145186534852;0.0000344153803136295;0.00310042575338885;0.054755854857804;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;-0.04;1.00;0.000100561026863595;-0.0250193574539992;1.71774778049476;5.71069121874262;0.000046684108516111;0.00357444760962738;0.0756102699637531;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;0.00;0.00;0.0000138669490156574;0.0158548145357425;1.73990295724691;8.88303641011285;-0.0000160623872669838;0.00526750330622504;0.0455131956848371;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;0.00;0.5;-0.000408150127651186;0.0420446782235521;4.04992325048885;3.86518182591635;-0.0000778556338871039;0.0117653899316889;0.0435495025690896;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;0.00;1.00;0.000495721130569624;0.0453582796372374;2.27796454659551;13.9394839933807;0.0000680989786598883;0.00385987742796267;0.0764922492090912;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;0.04;0.00;0.000204887436261934;0.0689094823931948;3.71656052494701;9.31229798868209;-0.00003289882061125;0.00814702217852236;0.0579582490515929;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;0.04;0.5;0.00754243424063514;0.535026125903839;5.7405551024601;12.3671977640195;0.000219462326033993;0.0227287953258323;0.0224452825398271;;;;;;
heavyCommercial;Diesel;rigid26a28;Conventional;0.04;1.00;0.0419924210763444;5.09922261329741;13.0201748458972;-14.4483613384836;0.00127191995682611;0.132545769627489;-0.26796244775469;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;-0.04;0.00;0.000162535166873395;-0.0455769024105205;3.6310300148141;18.6725631738685;0.000101655105138715;0.0135932801771857;0.193948138671176;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;-0.04;0.5;0.000376606129244246;-0.0965653665845315;6.88231201709385;25.0285324780451;0.000210522970587359;0.0192277932556605;0.370426008331903;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;-0.04;1.00;0.00072765809681974;-0.18026935224141;12.3291689707658;32.9906288850537;0.000366704619105701;0.0273498251335187;0.65097265153079;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;0.00;0.00;0.0000245934330733918;0.014161927633391;1.44942567539654;7.73808266000981;-0.0000165718376517556;0.00540560444894217;0.0505952971954625;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;0.00;0.5;-0.00029782548570968;0.0363602211704717;3.04810446290809;4.07946146484124;-0.0000640672645967385;0.010327690570843;0.0500297090950493;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;0.00;1.00;0.00138791870142706;0.0956008903743559;1.33452987986438;9.00965295378527;0.000226761331349295;0.00349416512389039;0.0577849124105146;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;0.04;0.00;0.000191692844898001;0.059202018457699;3.40479870710819;11.2771729283697;-0.0000247515345455449;0.0070695655087925;0.0936297662565708;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;0.04;0.5;0.000041150269767049;0.117366168332699;4.91905226103343;9.0493698634962;-0.0000228849690099464;0.00732985232779489;0.106479908776598;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro I;0.04;1.00;-0.000737040638177734;0.285523147806809;9.90782978053543;11.5916384238997;-0.0000451959577763366;0.0117642174072921;0.177459939191334;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;-0.04;0.00;0.000469599902346324;-0.133144351125596;10.7789286013565;51.6969373580526;0.00028236229528831;0.0434152352900721;0.638176773505378;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;-0.04;0.5;0.0011494867937498;-0.29919460351758;21.7505283845347;72.8969390866383;0.000635055685176398;0.0648973478102605;1.2843236076341;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;-0.04;1.00;0.000663807855708405;-0.166567734730612;11.5811785647059;27.4656975041953;0.00033339768153492;0.0267547125054498;0.666222827114435;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;0.00;0.00;0.0000264211704084864;0.0159212904258054;1.51803557093931;7.67847520356293;-0.0000185900336819298;0.00597999347281916;0.0580390709974433;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;0.00;0.5;-0.0000676793320837794;0.0253657219463948;2.3672847610592;9.02773238283404;-0.0000243685182251905;0.00686251313507497;0.0798203077887523;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;0.00;1.00;0.00177196386585004;-0.0247475821821167;0.173616376219308;14.9838195709284;0.000220010501948929;-0.00689279954534323;0.108213903119497;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;0.04;0.00;0.000194663263354839;0.0735746254200469;3.91375246491826;11.3014772312354;-0.0000279417845568767;0.00829356021991852;0.114378430093413;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;0.04;0.5;0.000138739621273589;0.141836392827546;5.80067668522093;10.3791697668027;-0.0000269649508122455;0.00881713855191685;0.133279871787051;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro II;0.04;1.00;0.0120473120344973;-0.481988634480252;21.2254057280726;19.2767073419951;0.000283401991389477;-0.00822014734234693;0.485878813018021;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;-0.04;0.00;0.000276566167283014;-0.0877827987321688;8.26497488608971;46.0421104693284;0.000109464244037756;0.0346515852830383;0.429627415963565;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;-0.04;0.5;0.000558270272203475;-0.159951635244764;13.172080155175;53.1727127523478;0.00020783368136134;0.0429133684282457;0.707112824288781;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;-0.04;1.00;0.000100035932237438;-0.0272559574040595;2.10341929314124;6.12205667454052;0.0000357354168620719;0.00534394904738171;0.111957643019269;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;0.00;0.00;0.0000200301276974357;0.015191696012643;1.5346840515261;7.89150918083059;-0.0000171625558790031;0.00564523341174351;0.0537042527048945;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;0.00;0.5;-0.000507391905290965;0.0452782170607744;4.14756975198053;6.1044337577436;-0.0000990965103172521;0.0134625126872096;0.0781353126999574;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;0.00;1.00;0.00425254237532823;0.387157364680553;-1.05400575217463;-12.9660187756918;0.000787970131693922;0.0091340974416126;-0.101580705255876;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;0.04;0.00;0.0000820693211056822;0.0668201531798645;3.2011996899562;7.5421992394241;-0.0000236831714746197;0.00693519907533407;0.0813967452283078;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;0.04;0.5;0.000120216140662976;0.133878812215823;5.75165690020979;11.0370597881231;-0.0000254262870445284;0.00839591212916217;0.126725898307464;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro III;0.04;1.00;-0.000573263515864052;0.454056545075368;15.5249646087775;18.5102985460525;-0.0000595703897436281;0.0183972306555043;0.283608811064757;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;-0.04;0.00;0.00118571958226438;-0.307261689383134;22.1657898544567;91.9010090458565;0.00095113271121803;0.0897108008087284;1.58783067443604;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;-0.04;0.5;0.00094468780981919;-0.227056750918048;14.9653278037743;35.921629295676;0.000671278031467483;0.0408659739351943;1.07997311876882;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;-0.04;1.00;-0.00222786663186079;0.26062288763903;-4.79283584476796;47.3909189481759;0.00153707037290422;-0.0383498712905952;0.451906899840283;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.00;0.00;0.0000136085255122285;0.0146420254799619;1.2578652063027;5.58743380422241;-0.0000154266741086364;0.00496423295869364;0.0515214328092301;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.00;0.5;-0.000209100544540584;0.041007225766219;3.76739385301961;12.3851244590954;-0.0000475997331820525;0.0104845287621887;0.139253840591127;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.00;1.00;0.000932461795951971;0.234426568580196;5.63631711500681;8.98467183992628;0.000225293335857918;0.018442765981843;0.145154327681105;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.04;0.00;0.000161404430255157;0.0723251996930784;3.43736325425218;8.17497788272457;-0.0000226969944023145;0.00703427310971322;0.104502874616293;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.04;0.5;-0.0000516051284793114;0.252231936674656;9.24242773903008;11.840336853151;-0.0000345110322628476;0.012949408961933;0.222092832177503;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.04;1.00;-0.000731207920191822;0.34279245151913;10.6533848013865;9.29239894990649;-0.0000407604814048849;0.0122626099182495;0.205230584646711;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;-0.04;0.00;0.00118571958226438;-0.307261689383134;22.1657898544567;91.9010090458565;0.00095113271121803;0.0897108008087284;1.58783067443604;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;-0.04;0.5;0.00094468780981919;-0.227056750918048;14.9653278037743;35.921629295676;0.000671278031467483;0.0408659739351943;1.07997311876882;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;-0.04;1.00;-0.00222786663186079;0.26062288763903;-4.79283584476796;47.3909189481759;0.00153707037290422;-0.0383498712905952;0.451906899840283;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.00;0.00;0.0000136085255122285;0.0146420254799619;1.2578652063027;5.58743380422241;-0.0000154266741086364;0.00496423295869364;0.0515214328092301;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.00;0.5;-0.000209100544540584;0.041007225766219;3.76739385301961;12.3851244590954;-0.0000475997331820525;0.0104845287621887;0.139253840591127;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.00;1.00;0.000932461795951971;0.234426568580196;5.63631711500681;8.98467183992628;0.000225293335857918;0.018442765981843;0.145154327681105;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.04;0.00;0.000161404430255157;0.0723251996930784;3.43736325425218;8.17497788272457;-0.0000226969944023145;0.00703427310971322;0.104502874616293;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.04;0.5;-0.0000516051284793114;0.252231936674656;9.24242773903008;11.840336853151;-0.0000345110322628476;0.012949408961933;0.222092832177503;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro IV;0.04;1.00;-0.000731207920191822;0.34279245151913;10.6533848013865;9.29239894990649;-0.0000407604814048849;0.0122626099182495;0.205230584646711;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;-0.04;0.00;-0.00443387501981071;0.456883635289667;-2.25754809738794;4.40554773392921;0.00308407128630823;-0.0173845968188887;0.0462737761450442;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;-0.04;0.5;-0.00286187476537937;0.288304236053386;-1.47225510438913;2.86955333103231;0.00189652825562841;-0.0115880126998493;0.0319894166332208;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;-0.04;1.00;-0.00337016565661951;0.344196705112126;-1.76888677692998;3.38582154809163;0.0021742888202107;-0.0137277936486718;0.038287285523677;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.00;0.00;0.0147684069208874;0.253480839097247;-0.0371465020714271;8.41549620680311;0.00278577019639042;-0.0166016423845656;0.120398978406334;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.00;0.5;0.0236123254658296;0.628866350868284;-2.02314025859738;7.41721729316296;0.00393710946138049;-0.0163862560269177;0.0783192991037321;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.00;1.00;0.0371760796028674;1.36838606767551;-4.38879893543176;8.37793103268575;0.00565121932445422;-0.0112702814765841;0.0526149609472594;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.04;0.00;0.00828740920117402;0.203739636031557;10.3739981611081;3.30044245407557;0.000314161775821115;0.0259245555032786;0.168008280907403;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.04;0.5;0.00971793346371493;1.16053640226583;25.2595850619092;-0.171164750631839;0.00012553468967901;0.066735925134953;0.313077745475168;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.04;1.00;0.635026905857738;-3.90900766976289;26.7563286465386;52.4723367206133;0.0187152166810069;-0.160053756301593;0.929389672672753;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;-0.04;0.00;-0.00460882042294571;0.484718199047098;-2.31837122728421;4.32956810334205;0.00329004541197932;-0.0179468558752738;0.0476747239816861;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;-0.04;0.5;-0.00294691029617424;0.302553141306666;-1.48103935502501;2.78210250427994;0.00198534060357832;-0.0116994488349898;0.0327296543835088;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;-0.04;1.00;-0.00346515216055325;0.360816368122374;-1.7793098184518;3.31055353943057;0.00226545451390186;-0.0139049256397852;0.0397150780115269;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.00;0.00;0.0172404326846726;0.287842561035252;-0.250310837001751;7.06283851315331;0.0030681151865811;-0.0174984278757244;0.11210862883045;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.00;0.5;0.0232279320416432;0.609804744209338;-1.89230919500941;5.79963198395938;0.00364760975244862;-0.0134586931126044;0.0633627841127158;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.00;1.00;0.0332253782839223;1.74118574113779;-6.75422030492642;2.22486968188337;0.0052898934783414;0.00740143647918916;-0.0817999057611467;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.04;0.00;0.00617129229584728;0.284408141855554;11.6722352465872;0.0848837331372186;0.000168802816834182;0.0309440471875538;0.175279626911474;;;;;;
heavyCommercial;Diesel;rigid26a28;Euro V;0.04;0.5;0.148491769020782;-0.962822130577714;16.105963331363;16.0881225109854;0.00538585132711795;-0.0396005111131898;0.439865103467891;;;;;;
